Timestamp,Messages per second
1737219422.4427733,0
1737219423.4425445,0
1737219424.4430737,0
1737219425.443776,0
1737219426.4425347,0
1737219427.4432344,0
1737219428.4418259,0
1737219429.442578,0
1737219430.4435446,0
1737219431.4428794,0
1737219432.4427876,0
1737219433.4423718,0
1737219434.442868,0
1737219435.443131,0
1737219436.4423985,0
1737219437.4425094,0
1737219438.442525,0
1737219439.4431887,0
1737219440.4437582,0
1737219441.4425955,0
1737219442.442778,0
1737219443.4418623,0
1737219444.4440114,0
1737219445.4446635,0
1737219446.4424512,0
1737219447.4424496,0
1737219448.4427853,0
1737219449.4425933,0
1737219450.4427357,0
1737219451.4422822,0
1737219452.4428184,0
1737219453.4425151,0
1737219454.4425108,0
1737219455.4426527,0
1737219456.4424958,0
1737219457.442189,0
1737219458.4425635,0
1737219459.4424198,0
1737219460.442505,0
1737219461.4428222,0
1737219462.4426308,0
1737219463.4426785,0
1737219464.4428408,0
1737219465.444646,0
1737219466.4415183,0
1737219467.442539,0
1737219468.442625,0
1737219469.4425623,0
1737219470.4432378,0
1737219471.4431934,0
1737219472.4426007,0
1737219473.443006,0
1737219474.4425073,0
1737219475.447467,0
1737219476.4431524,0
1737219477.442392,0
1737219478.442533,0
1737219479.442637,0
1737219480.4427006,0
1737219481.4431205,0
1737219482.4425225,0
1737219483.442998,0
1737219484.442282,0
1737219485.444245,0
1737219486.4425662,0
1737219487.441801,0
1737219488.4423232,0
1737219489.4425652,0
1737219490.4424548,0
1737219491.4425771,0
1737219492.4418924,0
1737219493.442668,0
1737219494.4421587,0
1737219495.4424527,0
1737219496.4428587,0
1737219497.442792,0
1737219498.4428806,0
1737219499.4424496,0
1737219500.4436462,0
1737219501.4423676,0
1737219502.442304,0
1737219503.4423456,0
1737219504.4424298,0
1737219505.443095,0
1737219506.4424946,0
1737219507.4426086,0
1737219508.4425802,0
1737219509.4425242,0
1737219510.4429574,0
1737219511.4423616,0
1737219512.442133,0
1737219513.4426143,0
1737219514.4416983,0
1737219515.4479492,0
1737219516.4421427,0
1737219517.4431806,0
1737219518.442267,0
1737219519.4426763,0
1737219520.4432771,0
1737219521.4418452,0
1737219522.4424758,0
1737219523.441757,0
1737219524.4426672,0
1737219525.4434955,0
1737219526.4426446,0
1737219527.442338,0
1737219528.4425144,0
1737219529.4423926,0
1737219530.442777,0
1737219531.4424582,0
1737219532.4423444,0
1737219533.441646,0
1737219534.4425414,0
1737219535.4425213,0
1737219536.4427135,0
1737219537.4423509,0
1737219538.442182,0
1737219539.4426858,0
1737219540.4428294,0
1737219541.4427516,0
1737219542.4422512,0
1737219543.4423668,0
1737219544.442159,0
1737219545.443833,0
1737219546.4428484,0
1737219547.4425182,0
1737219548.4425602,0
1737219549.4425,0
1737219550.4427845,0
1737219551.4440994,0
1737219552.441914,0
